SMILES	HET	IUPAC_NAME	ORGANIC	NORM_ATOMS	HVY_ATMS	aLogP	MR	MW	HBA	HBD	TPSA	LABUTEASA	ROTBONDS	NUMRINGS	SAT_RINGS	ALIPH_RINGS	ARO_RINGS	MACROCYCLES	Fsp3	SA	QED	IF_SCORE	in_out	Set
C[C@H]1C[C@@]2(O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@H](O)CC[C@]6(C)[C@H]5[C@@H](O)C[C@]4(C)[C@H]3[C@@]2(C)O)OC1(C)C	A1I1L	hippuristanol	True	True	33.0	4.268000000000003	125.16940000000007	462.33	5.0	3.0	79.15	199.1674929109644	0.0	6.0	6.0	6.0	0.0	0.0	1.0	5.831621396487345	0.5010879758375569	-0.17005073100240692	-1	Drug-Like
OC[C@H]1O[C@H]2C=C[C@H]3O[C@H]4[C@H](O)[C@H]5OCC=CC[C@@H]5O[C@@H]4C[C@@H]3O[C@@H]2C/C=C\[C@@H]1O	ENE	(4z)-2,8:7,12:11,15:14,18:17,22-pentaanhydro-4,5,6,9,10,13,19,20,21-nonadeoxy-d-arabino-d-allo-d-allo-docosa-4,9,20-trienitol	True	True	30.0	0.007800000000001306	104.75440000000005	422.19	8.0	3.0	106.84000000000002	175.2554979700818	1.0	5.0	2.0	5.0	0.0	0.0	0.7272727272727273	5.409145147955327	0.5076023294412738	-0.12865591551714878	-1	Drug-Like
OC[C@@]1(CCC23CC4CC(CC(C4)C2)C3)NC[C@H](O)[C@@H](O)[C@@H]1O	A1IPB	(2r,3r,4r,5s)-2-[2-(1-adamantyl)ethyl]-2-(hydroxymethyl)piperidine-3,4,5-triol	True	True	23.0	0.3999999999999995	85.67890000000003	325.23	5.0	5.0	92.95	137.64673955084706	4.0	5.0	5.0	5.0	0.0	0.0	1.0	5.6196936311351156	0.5159125213410692	-0.15176546556865617	-1	Drug-Like
CN1C(=O)[C@]23C[C@H]4C(C)(C)[C@@]5(C[C@@]41CN2CC[C@@]3(C)O)C(=O)Nc1c5ccc2c1OC=CC(C)(C)O2	H8U	paraherquamide a	True	True	36.0	2.7961000000000014	132.77550000000005	493.26	6.0	2.0	91.34000000000002	211.1494376181748	0.0	8.0	5.0	7.0	1.0	0.0	0.6428571428571429	6.72652378284366	0.5777141518440776	-0.15839165740210231	-1	Drug-Like
C[C@H]1CC[C@]2(OC1)O[C@H]1[C@H](O)[C@@H]3[C@H]4CC[C@@H]5C[C@H](O)[C@@H](O)C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]1[C@@H]2C	E7U	(1s,2r,3r,4r,5's,6s,7s,8s,9r,12r,13r,15s,16s,18r)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosane-6,2'-oxane]-3,15,16-triol	True	True	32.0	3.735400000000004	120.50440000000008	448.32	5.0	3.0	79.15	192.8025507965678	0.0	6.0	6.0	6.0	0.0	0.0	1.0	5.607004828014692	0.5261913501024588	-0.1578116037817477	-1	Drug-Like
CC(C)CCOc1nc(N2C[C@@H]3C(C(=O)O)[C@@H]3C2)ccc1C(=O)NC1[C@@H]2CC3C[C@H]1CC(O)(C3)C2	6N3	(1~{r},5~{s})-3-[6-(3-methylbutoxy)-5-[[(1~{r},3~{s})-5-oxidanyl-2-adamantyl]carbamoyl]pyridin-2-yl]-3-azabicyclo[3.1.0]hexane-6-carboxylic acid	True	True	35.0	2.9427000000000016	129.2648000000001	483.27	6.0	3.0	111.99	205.98537463732055	8.0	7.0	6.0	6.0	1.0	0.0	0.7407407407407407	5.541329990953789	0.5211753377468399	-0.15732552666789218	-1	Drug-Like
NC[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3C[C@@](O)(C1)C[C@](O)(C3)C2	C8S	(2s)-2-amino-1-[(1s,3s,5s)-3-(aminomethyl)-2-azabicyclo[3.1.0]hexan-2-yl]-2-[(1r,3r,5s,7s)-3,5-dihydroxytricyclo[3.3.1.1~3,7~]decan-1-yl]ethan-1-one	True	True	24.0	-0.2919999999999973	87.70040000000003	335.22	5.0	4.0	112.81	142.10371587359032	3.0	6.0	6.0	6.0	0.0	0.0	0.9444444444444444	6.085904550962538	0.5659401323647256	-0.15521650012115523	-1	Drug-Like
CCc1ccc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCCC(=O)N1)CC1(CCC1)O2	1R8	(3s)-3-[(1r)-2-{[(4s)-6-ethyl-3,4-dihydrospiro[chromene-2,1'-cyclobutan]-4-yl]amino}-1-hydroxyethyl]-4-azabicyclo[10.3.1]hexadeca-1(16),12,14-trien-5-one	True	True	36.0	5.179900000000004	143.26319999999993	490.32	4.0	3.0	70.59	215.5739294874716	5.0	5.0	1.0	3.0	2.0	1.0	0.5806451612903226	5.532138615651985	0.5401636925513037	-0.14086922016897568	-1	Drug-Like
C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@H]([C@@H]2CC[C@H]2C(=O)O)CCC/C=C(\C#N)[C@H](O)[C@@H](C)C1	BC9	(1r,2r)-2-[(2s,6e,8r,9s,11r,13s,15s,16s)-7-cyano-8,16-dihydroxy-9,11,13,15-tetramethyl-18-oxooxacyclooctadec-6-en-2-yl]cyclobutanecarboxylic acid	True	True	34.0	4.4694800000000035	128.4144000000001	477.31	6.0	3.0	127.85000000000001	203.7383510305498	2.0	2.0	1.0	2.0	0.0	1.0	0.8148148148148148	5.35637429712164	0.5006171563251351	-0.15513471878280632	-1	Drug-Like
COc1cc2cc(OC)c1OCCCCCCOC(=O)[C@@H]1CCCCN1C(=O)[C@H]2C1CCCCC1	A1IN6	(2~{s},9~{s})-2-cyclohexyl-20,23-dimethoxy-11,18-dioxa-4-azatricyclo[17.2.2.0^{4,9}]tricosa-1(21),19,22-triene-3,10-dione	True	True	35.0	5.244800000000005	133.13600000000002	487.29	6.0	0.0	74.30000000000001	208.9796949639531	3.0	5.0	2.0	4.0	1.0	2.0	0.7142857142857143	4.558275383640669	0.5427100955632289	-0.14834343692117075	-1	Drug-Like
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1C[C@H](C)CCc2cccc(c2)CS(=O)(=O)C[C@@H](C)C(=O)N1	E51	(2r,4s)-n-butyl-4-[(5s,8s,10r)-5,10-dimethyl-3,3,6-trioxo-3lambda~6~-thia-7-azabicyclo[11.3.1]heptadeca-1(17),13,15-trien-8-yl]-4-hydroxy-2-methylbutanamide	True	True	34.0	2.9981000000000013	134.83500000000004	494.28	5.0	3.0	120.95	204.56681495518612	7.0	2.0	0.0	1.0	1.0	1.0	0.6923076923076923	5.54295229695936	0.5045977918616493	-0.1413725356669418	-1	Drug-Like
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4C[C@@H](O)[C@]3(C)[C@H]1[C@@H]2C	82R	(1r,2s,4s,5'r,6r,7s,8r,9s,10r,12s,13s,16s,18s)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosane-6,2'-oxane]-10,16-diol	True	True	31.0	4.764600000000004	119.11460000000008	432.32	4.0	2.0	58.92	188.00831704437178	0.0	6.0	6.0	6.0	0.0	0.0	1.0	5.453789359731412	0.5791352566080612	-0.14633998074051707	-1	Drug-Like
C[C@]12C[C@@]34CCC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2	P9A	3-({3-[(1s,4as,6s,7s,9s,9ar)-1,6-dimethyl-2-oxodecahydro-6,9-epoxy-4a,7-methanobenzo[7]annulen-1-yl]propanoyl}amino)-2,4-dihydroxybenzoic acid	True	True	32.0	3.4577000000000027	113.48460000000007	443.19	6.0	4.0	133.16000000000003	185.50771153435323	5.0	6.0	5.0	5.0	1.0	0.0	0.625	6.152652560038054	0.5122555570607624	-0.1460994561638294	-1	Drug-Like
NC1CCC2(CC1)C1CC3CC(C1)CC2C3	E01	(1r,1's,3's,5's,7's)-spiro[cyclohexane-1,2'-tricyclo[3.3.1.1~3,7~]decan]-4-amine	True	True	16.0	3.3302000000000023	65.92140000000003	219.2	1.0	1.0	26.02	99.16500671227786	0.0	5.0	5.0	5.0	0.0	0.0	1.0	4.515284318228856	0.6642187494384961	-0.1446078020876676	-1	Drug-Like
C[C@@H]1CC(=O)Nc2cc3cc(c2N1)CCCCCN1CCCc2ccc(cc21)OCCCNC3=O	A1IKK	(r,e)-2-methyl-1,2,3,5,9,10,11,12,18,19,22,23-dodecahydro-17h,21h-14,16-etheno-7,26-(metheno)[1,4]diazepino[2,3-l]pyrido[2,1-d][1]oxa[5,17]diazacycloicosine-4,8-dione	True	True	35.0	4.507100000000004	139.74959999999993	476.28	5.0	3.0	82.70000000000002	207.156087345941	0.0	5.0	0.0	3.0	2.0	1.0	0.5	5.045862835066153	0.5213182759289399	-0.14432254105175696	-1	Drug-Like
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](Br)C2	82S	(1r,2r,4r)-2-bromo-1,7,7-trimethylbicyclo[2.2.1]heptane	True	True	11.0	3.5961000000000025	51.94400000000004	216.05	0.0	0.0	0.0	77.87961535598191	0.0	2.0	2.0	2.0	0.0	0.0	1.0	4.574406730028955	0.5436562695601161	-0.15447371231625046	-1	Drug-Like
C[C@]12CC3(N)CC(Br)(C1)C[C@@](C)(C3)C2	BR7	bromomemantine	True	True	14.0	3.2116000000000016	62.49240000000004	257.08	1.0	1.0	26.02	94.94355912825863	0.0	4.0	4.0	4.0	0.0	0.0	1.0	5.949481731302813	0.6632302402364637	-0.1441376005383464	-1	Drug-Like
CC(C)=CCc1cccc2c3c([nH]c12)C(C)(C)[C@H]1C[C@]24CCC[C@H](C)N2C[C@@]1(C3)NC4=O	WU4	(6ar,7as,11s,13as)-6,6,11-trimethyl-4-(3-methylbut-2-en-1-yl)-6,6a,7,8,9,10,11,14-octahydro-5h,13h-13a,7a-(epiminomethano)quinolizino[2,3-b]carbazol-16-one	True	True	32.0	5.012000000000004	129.8944000000001	431.29	2.0	2.0	48.13	191.37936066773267	2.0	7.0	4.0	5.0	2.0	0.0	0.6071428571428571	6.045037530700259	0.6566998636915656	-0.13765788625396508	-1	Drug-Like
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C)C[C@@H](CC(C)(C)O)CO2)C[C@@H](O)[C@H](C)[C@@H]1O	23R	(1s,2s,3r,5z,7e,14beta,17alpha,23r)-23-(2-hydroxy-2-methylpropyl)-2-methyl-20,24-epoxy-9,10-secochola-5,7,10-triene-1,3-diol	True	True	33.0	5.329600000000008	132.6514000000001	458.34	4.0	3.0	69.92	200.36174300635983	4.0	4.0	4.0	4.0	0.0	0.0	0.7931034482758621	5.115352212314107	0.5325290214896833	-0.13127036174711987	-1	Drug-Like
C/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\CC1)O[C@@](O)([C@@H]1CSC(=O)N1)C2	LAB	latrunculin b	True	True	27.0	3.3034000000000017	104.24350000000005	395.18	6.0	2.0	110.16	164.29379229667953	1.0	3.0	2.0	3.0	0.0	1.0	0.7	5.947324161280986	0.5234150095793829	-0.11590776033826194	-1	Drug-Like
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O	HWE	(3~{s},7~{s},8~{s})-7-oxidanyl-8-(phenylmethyl)-3-propan-2-yl-1,4,9-triazacyclohenicosane-2,5,10-trione	True	True	35.0	3.6365000000000016	138.6489	487.34	4.0	4.0	107.53000000000002	210.3826850858445	3.0	2.0	1.0	1.0	1.0	1.0	0.6785714285714286	4.032058240582368	0.5220814323334719	-0.1341448590143956	-1	Drug-Like
CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	CY8	cyclopamine	True	True	30.0	5.001900000000005	120.02550000000008	411.31	3.0	2.0	41.49	182.27119418190838	0.0	6.0	4.0	6.0	0.0	0.0	0.8518518518518519	5.512825074962603	0.5511646021887749	-0.13714681305662385	-1	Drug-Like
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C	ZGW	nirmatrelvir	True	True	35.0	1.0971800000000016	116.98010000000005	499.24	5.0	3.0	131.4	201.6951785954172	6.0	3.0	3.0	3.0	0.0	0.0	0.782608695652174	4.576292619865924	0.5037264667056948	-0.13693446734827902	-1	Drug-Like
C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2	NQ8	(5~{s},8~{s},9~{s},10~{s},13~{s},14~{s})-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one	True	True	20.0	4.988300000000005	81.35100000000006	274.23	1.0	0.0	17.07	123.44640657289536	0.0	4.0	4.0	4.0	0.0	0.0	0.9473684210526315	3.9592596402694777	0.6080381293997492	-0.1357464355614703	-1	Drug-Like
C[C@H]1CCN2C[C@]34Cc5c([nH]c6c7c(ccc56)OC(C)(C)C=C7)C(C)(C)[C@@H]3C[C@]12C(=O)N4	OZ4	(7as,12s,12ar,13as)-3,3,12,14,14-pentamethyl-3,7,11,12,13,13a,14,15-octahydro-8h,10h-7a,12a-(epiminomethano)indolizino[6,7-h]pyrano[3,2-a]carbazol-16-one	True	True	32.0	4.154900000000003	125.83540000000008	431.26	3.0	2.0	57.36	189.12213262931368	0.0	8.0	4.0	6.0	2.0	0.0	0.5925925925925926	6.307039069161798	0.6587440302654618	-0.13549911371624163	-1	Drug-Like
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@]2(C)C[C@H](CC(C)(C)O)CO2)C[C@@H](O)[C@H](C)[C@@H]1O	2MV	(1s,2s,3r,5z,7e,14beta,17alpha)-17-[(2s,4s)-4-(2-hydroxy-2-methylpropyl)-2-methyltetrahydrofuran-2-yl]-2-methyl-9,10-secoandrosta-5,7,10-triene-1,3-diol	True	True	33.0	5.329600000000008	132.6514000000001	458.34	4.0	3.0	69.92	200.36174300635983	4.0	4.0	4.0	4.0	0.0	0.0	0.7931034482758621	5.115352212314107	0.5325290214896833	-0.13127036174711987	-1	Drug-Like
C[C@]12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2	PMN	platensimycin	True	True	32.0	3.2337000000000016	113.39060000000005	441.18	6.0	4.0	133.16	184.81810850216897	5.0	6.0	4.0	5.0	1.0	0.0	0.5416666666666666	6.15508822437372	0.5156309305691354	-0.1350588619756639	-1	Drug-Like
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O	TLI	triptolide	True	True	26.0	1.1030999999999997	87.08980000000004	360.16	6.0	1.0	84.12	151.35266686474355	1.0	7.0	5.0	7.0	0.0	0.0	0.85	6.155729730455902	0.5569255118392922	-0.13409580002887872	-1	Drug-Like
CC1(C)OC(=O)C=C[C@@]2(C)[C@H]1CC[C@@]13C[C@@]4(C)C[C@@H]5C(=O)OC[C@]51[C@@](C)(C[C@@H]23)C4=O	0I3	andilesin c	True	True	30.0	3.8491000000000035	108.01900000000006	412.22	5.0	0.0	69.67	177.4849285791336	0.0	7.0	6.0	7.0	0.0	0.0	0.8	7.181817412005198	0.5654343103988647	-0.13916379390436734	-1	Drug-Like
CS(=O)(=O)SCSS(C)(=O)=O	M1M	1,1-methanediyl bismethanethiosulfonate	True	True	11.0	0.3295000000000001	49.73660000000002	235.93	6.0	0.0	135.64	73.76607624362573	4.0	0.0	0.0	0.0	0.0	0.0	1.0	3.6334362337331267	0.5173981756108981	-0.1327281732466224	-1	Drug-Like
C[N+](C)(C)CCCCCNCC12CC3CC(CC(C3)C1)C2	GZD	n,n,n-trimethyl-5-({[(3s,5s,7s)-tricyclo[3.3.1.1~3,7~]decan-1-yl]methyl}amino)pentan-1-aminium	True	True	21.0	3.6689000000000025	90.22510000000007	293.3	1.0	1.0	12.03	131.81038296678756	8.0	4.0	4.0	4.0	0.0	0.0	1.0	3.8877113187435803	0.5317254410607998	-0.13207243333051627	-1	Drug-Like
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@]1(C)O	MT9	(3r,4s,5s,7r,9e,11s,12r)-12-ethyl-11-hydroxy-3,5,7,11-tetramethyl-2,8-dioxooxacyclododec-9-en-4-yl 3,4,6-trideoxy-3-(dimethylamino)-beta-d-xylo-hexopyranoside	True	True	33.0	2.3077	124.35760000000009	469.3	8.0	2.0	105.53000000000002	197.80857749730902	4.0	2.0	1.0	2.0	0.0	1.0	0.84	5.2871270915232955	0.604545180241662	-0.13198936296959313	-1	Drug-Like
C[C@H]1CCN2C[C@]34Cc5c([nH]c6c7c(ccc56)OC(C)(C)C=CO7)C(C)(C)[C@@H]3C[C@]12C(=O)N4	OZ7	(8as,13s,13ar,14as)-4,4,13,15,15-pentamethyl-12,13,14,14a,15,16-hexahydro-4h,8h,9h,11h-8a,13a-(epiminomethano)[1,4]dioxepino[2,3-a]indolizino[6,7-h]carbazol-17-one	True	True	33.0	4.034200000000003	126.56940000000009	447.25	4.0	2.0	66.59	194.2356778588206	0.0	8.0	4.0	6.0	2.0	0.0	0.5925925925925926	6.450910481345121	0.6399067670205008	-0.1313872252402027	-1	Drug-Like
CC1(CN2CCC3(CC2)CN(c2ncnnc2Oc2ccc(F)cc2CN2C(=O)C[C@H]4C[C@H]42)C3)CC1	A1AVF	(1r,5r)-2-({5-fluoro-2-[(5-{7-[(1-methylcyclopropyl)methyl]-2,7-diazaspiro[3.5]nonan-2-yl}-1,2,4-triazin-6-yl)oxy]phenyl}methyl)-2-azabicyclo[3.1.0]hexan-3-one	True	True	36.0	3.6261000000000028	131.02400000000006	492.26	7.0	0.0	74.69000000000001	210.37580087138505	7.0	7.0	5.0	5.0	2.0	0.0	0.6296296296296297	4.5334468915479	0.5844062935902561	-0.13433624389909665	-1	Drug-Like
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1	TOR	[(3as,5ar,8ar,8bs)-2,2,7,7-tetramethyltetrahydro-3ah-bis[1,3]dioxolo[4,5-b:4',5'-d]pyran-3a-yl]methyl sulfamate	True	True	22.0	-0.3953999999999982	71.60420000000005	339.1	8.0	1.0	123.92	128.7270626681316	3.0	3.0	3.0	3.0	0.0	0.0	1.0	4.489785344937543	0.7386170940393365	-0.11576547220922012	-1	Drug-Like
CC1=C2CC[C@H](C)[C@]23CC[C@@H](C3)C1(C)C	EL3	(3s,3ar,6s)-3,7,7,8-tetramethyl-2,3,4,5,6,7-hexahydro-1h-3a,6-methanoazulene	True	True	15.0	4.5591000000000035	64.65300000000005	204.19	0.0	0.0	0.0	94.1413441366101	0.0	3.0	2.0	3.0	0.0	0.0	0.8666666666666667	5.349224106389594	0.5074101063945532	-0.14297825313012108	-1	Drug-Like
O=C(CCc1c[nH]nn1)N1C[C@H]2CN(C(=O)c3cc(OCC4CCOCC4)nc(C4CC4)c3)C[C@@H]2C1	YB1	1-[(3ar,6as)-5-{2-cyclopropyl-6-[(oxan-4-yl)methoxy]pyridine-4-carbonyl}hexahydropyrrolo[3,4-c]pyrrol-2(1h)-yl]-3-(1h-1,2,3-triazol-5-yl)propan-1-one	True	True	36.0	2.0457	129.41720000000007	494.26	7.0	1.0	113.53999999999999	210.27388638515094	8.0	6.0	4.0	4.0	2.0	0.0	0.6538461538461539	3.9974203852289882	0.5974500137419824	-0.12854164525027262	-1	Drug-Like
C[C@@H](n1cc(-c2cncc(N3CCCC3)n2)nn1)n1ccc(N2CCC[C@@H](NCC3CC3)C2)cc1=O	A1IIM	4-[(3~{r})-3-(cyclopropylmethylamino)piperidin-1-yl]-1-[(1~{r})-1-[4-(6-pyrrolidin-1-ylpyrazin-2-yl)-1,2,3-triazol-1-yl]ethyl]pyridin-2-one	True	True	36.0	2.5322000000000005	139.26769999999996	489.3	10.0	1.0	96.99999999999999	210.897531846792	8.0	6.0	3.0	3.0	3.0	0.0	0.5769230769230769	3.9316880775366814	0.5156931731231892	-0.12794121921351703	-1	Drug-Like
CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6ccncc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O	C1I	cortistatin a	True	True	35.0	4.348500000000005	135.98460000000003	472.27	5.0	2.0	65.82000000000001	207.04998460659505	2.0	7.0	3.0	5.0	2.0	0.0	0.5666666666666667	6.447597935082843	0.6804584484073104	-0.12468516320079953	-1	Drug-Like
CN1c2ccccc2[C@]23C[C@H]4[C@H]([C@@H]5C[C@H](O)[N@]4[C@@H](C5)[C@H]12)[C@H]3O	AJM	ajmaline	True	True	22.0	0.9183999999999997	82.57060000000004	298.17	4.0	2.0	46.94	129.8896875694089	0.0	7.0	5.0	6.0	1.0	0.0	0.6666666666666666	6.375484203362589	0.7475902151980244	-0.12784778301402472	-1	Drug-Like
COC1=CCC=C(C)Cc2cc(c(Cl)c(OC)c2)NC(=O)C[C@H](O)/C(C)=C/[C@H](C)[C@@H](O)CC1=O	83Z	(5~{s},6~{e},8~{s},9~{s},12~{r},15~{e})-21-chloranyl-12,20-dimethoxy-6,8,16-trimethyl-5,9-bis(oxidanyl)-2-azabicyclo[16.3.1]docosa-1(21),6,15,18(22),19-pentaene-3,11-dione	True	True	34.0	4.363400000000003	132.97930000000005	491.21	6.0	3.0	105.09	205.64733573133017	2.0	2.0	0.0	1.0	1.0	1.0	0.46153846153846156	5.616639467234405	0.5306304789861919	-0.12707678203671863	-1	Drug-Like
C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CC6)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N	JEA	6-[(3s,4s)-4-amino-3-methyl-2-oxa-8-azaspiro[4.5]decan-8-yl]-3-[3-chloro-2-(cyclopropylamino)pyridin-4-yl]-5-methyl-2,5-dihydro-4h-pyrazolo[3,4-d]pyrimidin-4-one	True	True	34.0	2.2788999999999997	131.28480000000005	484.21	9.0	3.0	126.98000000000002	201.39101339092127	4.0	6.0	3.0	3.0	3.0	0.0	0.5652173913043478	4.712159746800369	0.514369079991393	-0.12621729551161326	-1	Drug-Like
FCOC(C(F)(F)F)C(F)(F)F	A1IPI	sevoflurane	True	True	12.0	2.4232000000000005	22.958	200.01	1.0	0.0	9.23	62.10637042100989	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.3256598637951065	0.6216574973922095	-0.1261011108096292	-1	Drug-Like
CCn1c2c(c(=O)[nH]c1=O)[C@@H]1c3ccc(C)cc3OCCOc3ccccc3COC(=O)C1C(C)=N2	YPB	(4bs)-1-ethyl-7,20-dimethyl-4b,10,11,21-tetrahydro-2h,17h-dibenzo[12',13':5',6'][1,4,8]trioxacyclotridecino[11',10':4,5]pyrido[2,3-d]pyrimidine-2,4,19(1h,3h)-trione	True	True	36.0	3.233620000000001	133.50570000000002	489.19	8.0	1.0	111.97999999999999	206.9180844059297	1.0	5.0	0.0	2.0	3.0	1.0	0.3333333333333333	4.245934406374591	0.5255244465316419	-0.1211933787814154	-1	Drug-Like
Cc1c2c(n3c1CCN(C(=O)[C@H](C)N)C[C@@H](C)[C@H](C)Nc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O	06T	(5r,6s)-3-(l-alanyl)-5,6,15,15,18-pentamethyl-17-oxo-2,3,4,5,6,7,14,15,16,17-decahydro-1h-12,8-(metheno)[1,5,9]triazacyclotetradecino[1,2-a]indole-9-carboxamide	True	True	36.0	3.208120000000001	141.6385	493.31	6.0	3.0	123.45	212.93896853321928	2.0	4.0	0.0	2.0	2.0	1.0	0.5357142857142857	5.259022476654788	0.5927419976656942	-0.1259878504509206	-1	Drug-Like
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3	NE4	(8alpha,9beta,10alpha,13alpha)-kaur-16-en-18-oic acid	True	True	22.0	5.040100000000004	87.44580000000006	302.22	1.0	1.0	37.3	133.91597940730372	1.0	4.0	4.0	4.0	0.0	0.0	0.85	5.467996397359386	0.688923416547261	-0.12421067160271854	-1	Drug-Like
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](C3CCCCC3)O[C@]12C(=O)CO	CV7	desisobuytyryl ciclesonide	True	True	34.0	3.497000000000003	124.5336000000001	470.27	6.0	2.0	93.06000000000002	201.31709729448738	3.0	6.0	5.0	6.0	0.0	0.0	0.7857142857142857	4.837755611653785	0.6559282998675067	-0.12169654604318608	-1	Drug-Like
COC(=O)N1C[C@@H]2C[C@H]1CN2c1cc(-c2cnc(N)c(OC(F)F)n2)cc(N2CC3CC2C3)n1	SIQ	methyl (1s,4s)-5-{(4p)-4-[5-amino-6-(difluoromethoxy)pyrazin-2-yl]-6-[(1r,4r)-2-azabicyclo[2.1.1]hexan-2-yl]pyridin-2-yl}-2,5-diazabicyclo[2.2.1]heptane-2-carboxylate	True	True	34.0	2.3501000000000003	118.81540000000003	473.2	9.0	1.0	109.94	194.2074392139723	5.0	7.0	5.0	5.0	2.0	0.0	0.5454545454545454	5.069906008807806	0.6996800003076519	-0.12415759277935962	-1	Drug-Like
O=C(O)[C@@H]1CS[C@H]([C@H]2C[C@@H]3CCSCN3N2)[C@@H](CO)CN1	33V	(3r,6r,7s)-7-[(2r,3ar)-hexahydropyrazolo[1,5-c][1,3]thiazin-2-yl]-6-(hydroxymethyl)-1,4-thiazepane-3-carboxylic acid	True	True	21.0	-0.20499999999999852	85.35800000000005	333.12	7.0	4.0	135.43	132.92696665282187	3.0	3.0	3.0	3.0	0.0	0.0	0.9230769230769231	5.088202274809523	0.5648766326248736	-0.12346589753534892	-1	Drug-Like
C=c1c(O)c(O)cc2c1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]12C	AQR	(2r,4as,6as,12br,14as,14br)-10-hydroxy-2,4a,6a,9,12b,14a-hexamethyl-11-oxo-1,2,3,4,4a,5,6,6a,11,12b,13,14,14a,14b-tetradecahydropicene-2-carboxylic acid	True	True	33.0	4.983800000000005	130.3164000000001	450.28	3.0	3.0	77.76	196.27716139658114	1.0	5.0	3.0	4.0	1.0	0.0	0.6206896551724138	5.024449567526762	0.5272805865228966	-0.12312013904283042	-1	Drug-Like
CC1(C)C(=O)C=C[C@@]2(C)[C@H]1CC[C@@]13C[C@@]4(C)C=C5C(=O)OC[C@]51[C@@](C)(C[C@@H]23)C4=O	0CC	andiconin d	True	True	29.0	4.0427000000000035	106.61200000000007	394.21	4.0	0.0	60.440000000000005	171.6817803174425	0.0	7.0	4.0	7.0	0.0	0.0	0.72	7.108719577684538	0.5818941444631011	-0.122876220633725	-1	Drug-Like
